id	year	name	position	teams	toi	xgoalsfor	xgoalsagainst	fenwickfor	fenwickagainst	ofaceoffs	nfaceoffs	dfaceoffs	attempts	shots	goals	xgoals	shotsx
8460541	20082009	Richard Park 	Right Wing	NYI	61097	30.7036268972	40.0387695367	522	660	217	318	342	157	119	10	11.6605721032	11.9616685566
8460542	20082009	Patrik Elias 	Left Wing	N.J	77175	38.2324807784	29.7178181009	697	537	272	341	253	277	214	24	18.6394770788	20.5027561169
8460465	20082009	Petr Sykora 	Right Wing	PIT	74245	33.6337027093	36.0822959384	573	643	278	317	188	215	163	24	15.5515108891	16.7376759257
8471242	20082009	Mike Green 	Defense	WSH	95047	51.8117743852	41.9601627998	942	759	348	359	212	286	201	26	12.6160985157	13.0672025764
8471807	20082009	Tom Wandell 	Center	DAL	9228	5.52970562223	4.45388408937	91	87	32	46	26	25	21	1	1.54578380287	1.81825881451
8471804	20082009	Nathan Gerbe 	Center	BUF	8148	3.58156628162	2.30254362617	78	63	30	39	20	29	24	0	1.38502286002	1.61891637929
8471803	20082009	Brian Salcido 	Defense	ANA	1455	0.94893878419	0.528878564946	17	12	5	0	2	3	1	0	0.155255957507	0.16922172904
8471716	20082009	Justin Abdelkader 	Left Wing	DET	1115	1.0635396447	0.226133202203	16	6	4	3	2	6	2	0	0.329312303104	0.0683854930103
8471714	20082009	Mike Sauer 	Defense	NYR	1656	0.726173780859	1.90519195795	11	22	6	5	4	4	2	0	0.117870572954	0.100977741182
8465113	20082009	Brian Willsie 	Right Wing	COL	25578	14.5504044043	14.7290796777	256	270	106	121	111	77	54	1	3.782808166	3.80110875331
8462225	20082009	Filip Kuba 	Defense	OTT	88533	37.5306587694	36.3124046633	659	672	295	407	276	135	89	3	4.69362873584	4.65798715781
8470273	20082009	Ian White 	Defense	TOR	87150	44.7387398463	44.8039217405	873	825	309	453	266	201	140	9	6.64543222636	6.50357373152
8473574	20082009	Shawn Matthias 	Center	FLA	8756	4.7807294568	6.82366584986	77	115	22	36	38	17	11	0	1.20600920916	1.06059926935
8468483	20082009	Marian Gaborik 	Right Wing	MIN	19450	8.93830247782	7.61771193985	144	154	73	94	84	68	61	10	5.23654234968	6.55105704069
8468482	20082009	Dany Heatley 	Left Wing	OTT	97068	43.0511145201	44.9695582837	804	788	318	449	298	308	221	35	24.695557164	24.5138351973
8468485	20082009	Raffi Torres 	Left Wing	CBJ	36986	20.2139263144	18.2817129958	343	318	156	202	130	96	73	12	7.52064369991	7.97178775258
8468484	20082009	Rostislav Klesla 	Defense	CBJ	36387	18.1102681682	18.5072667263	314	311	154	209	143	34	25	1	1.24134051334	1.25226974301
8473573	20082009	Artem Anisimov 	Center	NYR	567	0.148124154657	0.300957320258	3	4	2	2	1	1	1	0	0.0703385770321	0.0991285219789
8470274	20082009	Chris Higgins 	Left Wing	MTL	50811	25.5735030342	29.3110937458	426	475	156	241	209	186	133	10	15.2948734891	14.7565367538
8469639	20082009	Brooks Laich 	Center	WSH	70460	35.327333414	30.5591798536	644	547	284	364	240	200	155	17	18.3386554457	18.9543836098
8470373	20082009	Jeff Hamilton 	Center	TOR	11656	5.86081134807	7.41442150436	115	131	38	46	35	41	28	3	2.24002311006	2.32664499804
8470201	20082009	Jiri Hudler 	Center	DET	67110	32.5984173417	27.0444903467	671	490	284	253	158	190	145	22	14.0870985519	15.2804492153
8473579	20082009	Nikolai Kulemin 	Left Wing	TOR	60406	27.3313236553	31.835673417	569	557	231	304	210	176	122	15	12.3248007931	12.1232642867
8470232	20082009	Kris Newbury 	Center	TOR	295	0.0273891221732	0.298466354609	1	6	1	3	1	0	0	0	0	0
