id	name	position	teams	toi	xgoalsfor	xgoalsagainst	fenwickfor	fenwickagainst	ofaceoffs	nfaceoffs	dfaceoffs	attempts	shots	goals	xgoals	shotsx
8473734	Tim Wallace 	Right Wing	CAR,NYI,T.B,PIT	51560	24.9354005437	30.4592952747	429	509	207	273	227	82	61	4	5.57597572077	5.81453409605
8467917	Jordan Leopold 	Defense	STL,CBJ,BUF,FLA,PIT,COL,CGY,MIN	508034	276.976559875	270.80788541	4695	4835	2044	2421	1841	733	540	46	26.7169008357	28.60719964
8467915	Mike Commodore 	Defense	DET,T.B,CBJ,CAR,OTT	250505	135.455812337	151.75172052	2350	2509	1004	1374	1143	385	262	12	10.821588655	10.9924239861
8473953	Derek Smith 	Defense	CGY,OTT	77408	41.860527535	43.8872427829	728	784	376	408	321	124	73	2	3.82864856441	3.43182284199
8470289	Jim Slater 	Center	WPG,ATL	249342	146.09598102	168.575104226	2391	2914	922	1335	1494	673	509	45	49.4524358669	51.8546542935
8470283	Tim Brent 	Center	CAR,TOR,CHI	113249	46.4123736201	66.9696871107	869	1148	422	512	491	201	143	18	13.2753856899	12.464163729
8470280	Ben Eager 	Left Wing	EDM,ATL,S.J,CHI,PHI	165967	91.6390686184	105.584208606	1645	1764	777	908	618	430	327	34	27.134849037	29.0173300402
8470281	Duncan Keith 	Defense	CHI	828581	476.418406567	427.290799367	8254	6873	3355	3845	2881	1640	1128	53	50.0109219905	48.8064493826
8468626	David Koci 	Left Wing	COL,T.B,STL,CHI	33381	17.3849589759	21.0231554341	294	409	110	173	95	38	29	3	2.17959907092	2.35120069329
8470602	Dion Phaneuf 	Defense	TOR,CGY	794724	372.337571757	414.872436852	6803	7390	2872	3833	3060	1907	1277	66	66.7181326151	63.1604922712
8471778	Jordan Lavallee-Smotherman 	Left Wing	ATL	2068	0.554690580815	0.77146646753	9	23	4	4	8	4	2	1	0.341615729034	0.214580409229
8470600	Ryan Suter 	Defense	MIN,NSH	843205	423.576746693	396.225540769	7297	6990	3545	3992	3555	1272	900	32	44.9668392306	45.5819517532
8470601	Braydon Coburn 	Defense	PHI,T.B	634953	364.933764029	360.800421926	6218	6146	2577	3576	2840	995	628	28	27.8586713225	25.8533291193
8470606	Dustin Brown 	Left Wing	L.A	636647	326.350179518	290.709763917	5921	5261	2538	2865	2244	2103	1494	144	157.5949786	152.697953796
8470607	Brent Seabrook 	Defense	CHI	749788	428.206492489	387.058533901	7398	6318	3293	3877	2906	1359	957	52	44.7278357884	45.5676000183
8470604	Jeff Carter 	Center	L.A,CBJ,PHI	596612	337.574866902	304.619090981	5650	5281	2340	2795	2480	2404	1699	196	185.228811686	181.583831388
8470605	Hugh Jessiman 	Right Wing	FLA	882	0.967639622279	0.31936046388	15	6	2	3	8	3	2	0	0.401275023818	0.320481285453
8470358	Alexandre Burrows 	Left Wing	VAN	501915	312.523643652	255.2392679	5019	4340	2601	2672	1822	1493	1083	132	127.91208954	121.787821821
8470608	Robert Nilsson 	Center	EDM	169994	80.732059746	83.9628349459	1441	1614	562	699	527	349	254	28	23.5048546195	23.7677269606
8470609	Steve Bernier 	Right Wing	N.J,FLA,VAN,S.J,BUF	396568	194.07339878	186.70593396	3257	3315	1460	2025	1386	963	741	69	86.007801176	88.5725262668
8470192	Steve Eminger 	Defense	NYR,ANA,PHI,T.B,FLA,WSH	273955	166.291431482	162.996103504	2535	2828	1106	1381	1053	282	183	13	9.32503948547	8.97973721661
8473558	Cory Emmerton 	Center	DET	67567	35.565544608	38.5181787191	640	644	371	332	262	164	131	12	10.5108724423	11.3032580391
8470199	Barry Tallackson 	Right Wing	N.J	2334	0.678347127512	0.432171017863	19	12	12	13	4	2	2	0	0.0684004016221	0.101535025984
8469474	Colby Armstrong 	Right Wing	MTL,TOR,ATL,PIT	268129	144.97261108	158.440136923	2493	2714	933	1443	1266	559	420	57	44.0469948202	45.5602450864
8471483	Kyle Wilson 	Center	NSH,CBJ,WSH	22495	12.6423256015	13.7150116228	224	221	100	111	71	51	37	4	4.57888909429	4.3758375505
8469472	Shaone Morrisonn 	Defense	BUF,WSH	257358	156.666584646	140.303298172	2806	2546	1164	1588	1068	219	141	4	5.61237906944	5.52166546602
8471480	Janne Pesonen 	Left Wing	PIT	3131	1.21672944911	1.51339046471	21	30	10	24	10	4	3	0	0.271056119353	0.243264142424
8469477	Lukas Krajicek 	Defense	T.B,PHI,VAN	161867	79.4285600567	83.3659784822	1368	1548	581	848	596	166	120	3	5.18945544213	4.96366401855
8469476	Tim Gleason 	Defense	CAR,TOR,WSH	549820	326.036498907	389.240096564	5513	6251	2303	3196	2733	653	429	12	16.3617046271	15.1835824046
8469475	Jiri Novotny 	Center	CBJ	90378	42.8570883535	38.9736777088	729	692	300	382	304	171	127	9	12.1156729283	12.4651790205
8467469	Allan Rourke 	Defense	EDM	8262	3.41691823769	5.24412335921	63	90	34	49	49	7	4	0	0.162349285558	0.118659602478
8467466	Trent Hunter 	Right Wing	L.A,NYI	216305	115.761091537	112.169982815	1962	1927	721	951	874	741	532	31	48.5605772519	48.8389205914
8467463	Mikael Samuelsson 	Right Wing	DET,VAN,FLA	366629	183.345619817	160.394003025	3552	2785	1378	1646	1289	1329	1018	85	74.1242824616	78.9823043142
8475102	Travis Turnbull 	Center	BUF	886	0.376070713624	0.671254782006	6	8	3	5	3	3	3	1	0.292407877743	0.363675365224
8475104	Evan Oberg 	Defense	T.B,VAN	3695	2.14143467322	1.38946971111	39	27	19	13	12	5	4	0	0.0756796374917	0.0822687260807
8475105	Dan Sexton 	Right Wing	ANA	65807	41.8536435245	43.4492285494	656	669	267	316	204	217	166	11	15.784736475	16.4060673537
8474291	Jay Beagle 	Center	WSH	157128	90.927736585	90.1580957435	1452	1578	669	924	831	365	271	23	33.9275634596	33.4012366384
8470778	Drew Miller 	Left Wing	DET,T.B,ANA	312697	187.468561024	168.627441534	3037	2958	1290	1653	1285	792	607	53	63.901816274	66.6675256025
8470777	Francis Wathier 	Left Wing	DAL	2960	0.711916485801	2.0089331679	14	36	13	20	15	5	4	0	0.25093058683	0.28840367496
8470774	Bruno Gervais 	Defense	PHI,T.B,NYI	335487	186.23692482	215.947278658	3189	3536	1298	1630	1465	485	315	12	17.0793206776	15.6791403461
8470775	Nate Thompson 	Center	ANA,T.B,NYI	318522	178.516150526	176.192176308	3038	3221	1176	2143	1869	721	531	33	53.0891462574	52.3006915739
8470996	Danny Syvret 	Defense	ANA,PHI	25744	17.6957943849	16.9972515143	274	271	113	120	109	28	17	3	0.794170532376	0.62427629903
8474679	Gustav Nyquist 	Center	DET	168119	90.8523860509	76.9064227128	1475	1300	788	755	579	513	375	55	40.9197002882	41.9645566968
8474673	TJ Brodie 	Defense	CGY	331301	165.241381939	174.605228287	2900	2906	1296	1640	1682	415	283	13	17.5182236386	17.6168593401
8476344	Tyler Graovac 	Center	MIN	1660	0.641163379885	1.10932315513	11	18	8	8	8	5	4	0	0.444236496463	0.464558526874
8476346	Johnny Gaudreau 	Left Wing	CGY	85926	40.0678694313	46.8206053618	716	768	447	363	355	197	148	21	15.9523126502	16.9982554177
8474674	James Wright 	Center	WPG,T.B	77123	37.2245634682	45.1028899774	645	761	281	427	359	122	87	4	9.24374755286	8.67144444957
8470970	Drew Larman 	Center	BOS,FLA	4046	1.51817922108	1.1284576524	39	26	14	27	10	10	6	0	0.531546521932	0.337016807869
8475073	Geoff Kinrade 	Defense	T.B	1017	0.334992706776	0.180425864644	6	5	4	5	4	1	1	0	0.0136136040092	0.0169614423066
8471399	Robbie Earl 	Left Wing	MIN,TOR	25223	12.0697787898	13.6534513608	223	270	82	159	106	66	42	5	4.46379338298	4.13568802364
8469508	Jay McClement 	Center	CAR,TOR,COL,STL	443631	227.128546917	286.845109432	3897	4879	1609	2351	2897	892	652	54	67.2794418121	66.0131869018
8469506	Jason Pominville 	Right Wing	MIN,BUF	643742	324.128498564	300.165320474	5644	5394	2632	3001	2157	2081	1566	157	130.538120346	134.175574884
8469505	Noah Welch 	Defense	ATL,FLA,T.B	28626	16.140572872	16.796886079	273	323	112	138	107	31	21	1	0.745846733451	0.70291023422
8471392	Roman Polak 	Defense	TOR,STL	468892	263.206523729	277.330727207	4587	4671	1736	2511	2206	631	406	17	18.791854945	18.0356644792
8469501	Chris Thorburn 	Right Wing,Center	WPG,ATL	305409	165.912141101	190.01093983	2798	3314	1298	1802	1577	633	475	36	45.1032949537	46.1170494836
8471390	Mike Santorelli 	Center	TOR,VAN,FLA,WPG,NSH,ANA	280641	152.181379098	160.500140338	2743	2851	1071	1334	1141	775	580	46	58.09158812	59.4900127696
8474074	Paul Postma 	Defense	WPG,ATL	86972	50.2560575288	47.0924149891	835	781	418	426	304	142	88	7	5.01482278109	4.34483708907
8474077	Carson McMillan 	Right Wing	MIN	9781	4.76831102278	4.99778627977	86	96	26	51	44	19	13	2	1.17047127616	1.22155401669
8474076	John Negrin 	Defense	CGY	1774	1.54363403469	1.43342077173	35	26	9	5	7	5	3	0	0.113436597399	0.0455059604719
8471004	Aaron MacKenzie 	Defense	COL	3964	2.24882957805	1.29123146366	44	31	14	12	13	5	3	0	0.13150257431	0.14714801684
8477500	Bo Horvat 	Center	VAN	47137	30.3308489388	34.5531554027	466	536	220	268	245	115	89	12	11.8768722266	12.5029184837
8458069	Bryan Smolinski 	Center	MTL	43307	22.063756899	26.2756163673	406	458	144	222	215	112	77	7	6.27107115649	5.83612610865
8474705	Mark Olver 	Center	COL	48590	27.2184542604	32.8528116476	474	527	198	260	171	95	80	10	7.16960864514	8.34986857511
8471956	Andrew Desjardins 	Center	S.J,CHI	157650	92.4636520837	90.0469183726	1619	1616	648	867	736	350	270	15	23.6461057868	23.829633899
8475913	Mark Stone 	Right Wing	OTT	93649	50.7593720444	54.29492692	933	878	402	420	379	258	178	27	22.4291404933	21.570822224
8477507	Nikita Zadorov 	Defense	BUF,COL	69109	31.9070613766	46.5845484678	525	786	277	303	324	75	50	2	2.92206058837	2.92052674852
8477508	Curtis Lazar 	Center	OTT	49837	33.7657274827	30.094360102	517	520	199	257	216	119	88	6	9.06242002267	9.14275369234
8477509	Mirco Mueller 	Defense	S.J	37830	22.0028761383	23.8087303303	395	393	220	201	224	37	25	1	0.967964316718	1.02300028969
8471958	Dan Girardi 	Defense	NYR	747834	484.311917157	456.157715542	7065	6997	3119	3976	3366	1084	752	36	36.6585293608	37.3104635449
8474709	Matt Martin 	Left Wing	NYI	233053	130.946631102	152.126731732	2136	2389	897	1381	1105	579	435	28	43.3169683861	44.5282238545
8475253	Garrett Wilson 	Left Wing	FLA	2921	2.136107333	1.62821150664	26	26	9	15	15	9	8	0	0.713956415653	0.887993324548
8475250	Andrej Nestrasil 	Center	DET,CAR	43252	28.6013537403	22.3741150079	464	369	204	213	151	124	81	7	9.98530199472	9.29625883512
8475254	Gabriel Dumont 	Center	MTL	9474	7.22796430346	3.98274509329	122	81	48	55	56	30	26	1	1.94133893959	2.18232638016
8476292	Ondrej Palat 	Left Wing	T.B	157232	89.2703977693	75.4105741708	1591	1391	687	835	577	403	284	34	28.3719737101	28.0108083468
8445735	Rod Brind'Amour 	Center	CAR	207510	96.9132630033	111.480852431	1796	1770	761	964	857	432	325	38	32.7493849816	32.2676969841
8471279	Sami Lepisto 	Defense	CHI,PHX,CBJ,WSH	161702	98.8398854276	87.4851207156	1691	1567	662	737	563	195	141	6	6.60824026354	7.0195277743
8471821	Matt Watkins 	Right Wing	PHX	397	0.0800754465163	0.490930174477	2	8	1	4	4	0	0	0	0	0
8471829	Justin Mercier 	Center	COL	3557	1.80399091356	1.42736750655	29	24	11	23	8	5	5	1	0.563570667058	0.704188454896
8472368	Chris Conner 	Right Wing	PIT,PHX,DET,DAL,WSH	114626	65.032236292	67.2204850065	1142	1192	489	618	410	273	197	19	21.3830932826	21.1730099507
8449924	Teppo Numminen 	Defense	BUF	56562	28.1720625972	28.3301633848	517	536	203	250	210	38	32	2	1.08069800492	1.25243473891
8466139	Patrick Marleau 	Center	S.J	681518	379.03666636	318.793608856	6303	5483	2574	3001	2559	2180	1624	188	176.121383396	181.314176749
8466138	Joe Thornton 	Center	S.J	699068	389.585860141	304.815801565	6554	5236	2875	3114	2765	1281	943	115	110.167394052	111.106350008
8470678	Alexandre Picard 	Defense	PIT,MTL,OTT,CAR,PHI,T.B	186056	101.858530582	92.7972365208	1785	1576	752	916	658	293	204	14	10.556014915	10.4836520338
8452285	Wes Walz 	Center	MIN	7915	2.44037195202	4.27240978181	59	89	27	52	35	13	9	1	0.680148702115	0.691638883203
8447091	Martin Gelinas 	Left Wing	NSH	42680	26.746591378	21.4721814822	493	402	174	222	168	134	100	5	9.97999778669	10.1255090013
8462419	Jeff Cowan 	Left Wing	VAN	22889	9.0286644455	14.5793785239	174	275	56	125	103	44	34	0	2.33897721395	2.53728844039
8474850	Brandon Mashinter 	Left Wing	NYR,S.J	8040	4.04576200526	5.57883240469	78	84	34	45	26	18	10	0	1.19585234765	0.992536500096
8462093	Peter Schaefer 	Left Wing	VAN,BOS	62338	27.2031613076	31.8268033462	523	599	228	266	281	131	91	9	9.53545412607	8.94406783767
8462094	Brad Isbister 	Left Wing	VAN	35103	18.4728908446	17.9832283733	313	346	115	212	137	84	65	6	6.32372484542	6.47489412408
8451224	Mathieu Schneider 	Defense	VAN,PHX,ATL,MTL,ANA	187775	85.7476384686	94.4938665433	1507	1552	634	713	574	417	252	17	14.7859565858	13.1756708389
8475087	Christian Hanson 	Center	TOR	30373	15.7595384829	18.3073701076	300	313	138	147	101	78	49	2	5.75955536403	4.7869218234
8475086	Corey Elkins 	Center	L.A	1911	0.979803889059	1.23583340365	15	22	8	4	5	4	4	1	0.306878842413	0.403882507235
8452371	Glen Wesley 	Defense	CAR	60813	35.1070744768	36.6666853726	640	627	313	367	311	80	54	1	1.67133109644	1.62000023574
8471748	Mark Fraser 	Defense	N.J,TOR,EDM	170531	89.9213159438	107.128458974	1633	1903	662	819	720	169	94	4	3.3228924349	2.66061537154
8459441	Landon Wilson 	Right Wing	DAL	14953	6.62273800652	7.75783913583	129	139	56	72	63	43	28	2	2.57710486371	2.58552731201
8459443	Anders Eriksson 	Defense	PHX,NYR,CGY	84430	45.1069688248	41.8357350053	802	778	351	377	268	83	48	1	2.92697975039	2.55762118008
8459442	Saku Koivu 	Center	ANA,MTL	455664	234.766488465	265.404993789	3808	4193	1649	2198	1973	835	630	75	79.2448347406	81.1603407692
8459444	Todd Bertuzzi 	Right Wing	DET,CGY,ANA	424099	223.654813573	209.010592754	3828	3610	1725	1975	1451	1037	782	79	93.1046197321	95.1924009752
8459446	Kevyn Adams 	Center	CHI	13316	4.6861974271	7.45182341896	101	125	29	58	41	34	27	0	1.87372163683	2.0864734035
8465253	Marcus Nilson 	Left Wing	CGY	23295	9.86217953917	11.2722460926	200	199	90	135	65	52	42	3	2.8802746255	3.01760886423
8465250	Andrei Zyuzin 	Defense	CHI	25890	11.2749740398	12.9387610052	191	225	76	123	94	40	28	2	1.88521762658	1.97232336737
8458951	Sergei Gonchar 	Defense	DAL,MTL,OTT,PIT	582467	295.638443872	296.511377404	4967	5026	2117	2559	1949	1076	728	37	36.6238924265	35.5681479024
8473432	Derek Dorsett 	Right Wing	VAN,NYR,CBJ	279014	160.281319164	165.043051058	2507	2760	1008	1631	1363	690	519	33	58.5289772861	59.5114344424
8473433	Kevin Quick 	Defense	T.B	4612	2.44095084723	2.76699830778	42	51	13	21	16	8	7	0	0.244187878445	0.325563900173
8473438	Mathieu Carle 	Defense	MTL	2482	1.4294438716	1.05834617466	30	19	10	14	2	3	2	0	0.139755329117	0.062005488202
8476919	Chris Tierney 	Center	S.J	31232	18.8748217113	21.4777418282	313	357	127	160	128	65	47	6	4.99995353911	5.22594176978
8460517	Rhett Warrener 	Defense	CGY	21748	13.4540055115	10.7800366106	232	196	103	119	84	19	13	1	0.321535094641	0.314281329513
8473905	Sean Bentivoglio 	Left Wing	NYI	691	0.155306214467	0.772835289128	6	12	4	1	5	2	2	0	0.045884154737	0.0688036978245
8477243	Drew LeBlanc 	Center	CHI	1600	1.22319966834	1.2336691916	20	17	8	4	5	3	3	0	0.281584382057	0.372504808009
8470564	Joseph Motzko 	Right Wing	ATL,WSH	10173	5.38073582575	5.61800995283	92	97	33	51	36	24	18	3	1.5083908299	1.64670564607
8477249	Andrew Miller 	Center	EDM	7417	5.49898763746	5.82849858887	95	98	28	52	38	19	13	0	1.25526774488	1.00352607109
8446053	Chris Chelios 	Defense	ATL,DET	74909	39.6269614659	34.1880314257	835	599	412	365	235	123	70	3	2.75411778968	2.34248588048
8469509	Nathan Paetsch 	Defense	BUF,CBJ	76540	42.549919758	35.1968653155	714	657	323	348	253	100	80	5	3.9730132306	4.6427575089
8477082	Dmitry Korobov 	Defense	T.B	1892	1.05714476854	1.13513279054	18	26	12	13	7	0	0	0	0	0
8475810	Bryan Rust 	Right Wing	PIT	10090	5.80603965279	5.94760104734	102	99	53	65	38	33	28	1	2.17783970851	2.5666432986
8468584	Jon Disalvatore 	Right Wing	MIN	867	0.33440973796	0.452068110928	7	8	8	2	3	2	2	0	0.164445253089	0.205771092325
8475815	Julian Melchiori 	Defense	WPG	521	0.0344636403024	0.185545349494	1	3	2	7	3	0	0	0	0	0
8475816	Stanislav Galiev 	Right Wing	WSH	1126	0.861169627868	0.230576604605	21	8	7	6	4	3	2	1	0.213195949793	0.207804072648
8459534	Miroslav Satan 	Right Wing	BOS,PIT,NYI	181690	87.5642730603	87.1470769038	1540	1550	587	727	574	441	312	34	33.409468242	32.9353199909
8471396	Derek Peltier 	Defense	COL	10129	5.87964388169	5.60843090992	106	106	52	44	30	9	8	0	0.235038918443	0.274090955034
8459538	Nolan Pratt 	Defense	BUF	40796	21.5614677612	20.2328800131	387	409	169	216	157	33	19	0	0.583409306593	0.508612124249
8460626	Bryce Salvador 	Defense	N.J,STL	396290	199.294529665	211.275127356	3561	3751	1498	2247	1632	353	234	9	6.99140916206	6.53402878717
8460621	Daniel Alfredsson 	Right Wing	DET,OTT	497646	233.916773641	236.14690146	4223	4005	1917	2408	1528	1259	917	112	83.9809073247	85.7020806288
8460620	Bates Battaglia 	Left Wing	TOR	3553	1.12597116642	2.12702810019	26	34	18	19	8	7	6	0	0.400742022321	0.458102267236
8473722	John Scott 	Defense,Left Wing	S.J,BUF,CHI,NYR,MIN	116155	56.9598908955	66.2167960778	1055	1202	514	599	473	137	95	4	7.29317821003	7.00136622041
8460556	Freddy Modin 	Left Wing	ATL,CGY,CBJ,L.A	129781	61.0436547101	66.4943235163	1099	1140	467	657	478	367	249	22	27.9358635582	26.2108942382
8460555	Jason Strudwick 	Defense	EDM,NYR	181554	94.7543089157	123.78820574	1600	2140	777	963	722	120	75	2	3.91559160315	3.35557866003
8473942	Trevor Smith 	Center	TOR,T.B,NYI	64206	32.5381545667	38.9808989484	594	729	283	351	356	117	85	8	8.09597033449	7.97721825726
8471766	Jared Boll 	Right Wing	CBJ	230315	112.351334525	132.747778909	1989	2347	934	1236	936	476	347	26	32.6886045327	32.8041176647
8471767	Blair Jones 	Center	PHI,CGY,T.B	65710	35.6264849165	36.9191007651	588	625	246	319	280	170	132	4	11.9762908686	12.3554804493
8471764	Patrick Davis 	Center	N.J	6314	1.44728051778	4.27847215161	34	75	22	29	32	9	8	1	0.411129698157	0.515897631645
8468636	Greg Zanon 	Defense	COL,MIN,BOS,NSH	432238	216.932442383	255.818060561	3965	4590	1653	2361	2218	378	248	7	7.60704330448	6.54028840829
8471763	Ilja Zubov 	Center	OTT	7033	2.98565403	3.32057228032	53	58	25	33	21	16	11	0	1.07820624858	0.776426602155
8471760	Cody Bass 	Center	CBJ,OTT	17828	7.19858509954	10.5208621826	133	194	85	108	75	34	29	1	2.17423730902	2.36842377111
8471761	Chris Butler 	Defense	STL,CGY,BUF	398082	226.288553399	241.0871389	3798	4268	1559	2082	1781	505	350	10	14.3966271477	14.4822572814
8468639	John-Michael Liles 	Defense	CAR,TOR,COL	578540	295.168901827	288.618505533	4903	4878	2293	2561	1998	1059	750	37	42.056044057	43.8197491951
8471768	Tom Pyatt 	Center	T.B,MTL	158075	90.3108032085	89.8851700136	1489	1625	606	909	767	353	266	25	27.8815903775	28.2725802194
8471769	Niklas Hjalmarsson 	Defense	CHI	496052	299.474230926	257.138393529	5109	4277	2401	2989	2305	621	408	14	12.337595759	11.6738673057
8477887	Patrick Brown 	Center	CAR	3619	1.59280617163	2.23924271949	27	34	13	10	13	7	4	0	0.207012404688	0.186484571546
8470366	Martin St Pierre 	Center	MTL,OTT,BOS,CHI	15362	4.05692807399	4.43513903022	78	80	32	42	26	21	13	1	1.81528750435	1.50589128956
8473898	Paul Szczechura 	Center	BUF,T.B	61015	32.3915301273	31.8287494006	573	584	215	329	280	169	131	9	11.2112464868	11.7375485282
8473548	Phil Kessel 	Center	TOR,BOS,PIT	670329	340.773651491	377.704757665	6098	6616	2458	2910	2565	2554	1891	202	163.469511341	173.489314313
8470169	Gregory Campbell 	Center	BOS,FLA,CBJ	396196	209.112000196	244.658415797	3718	4518	1477	2028	1924	841	618	42	64.086798816	64.8181584924
8470165	Matt Foy 	Right Wing	MIN	13151	8.27976093441	6.07538204081	122	133	43	79	60	45	36	3	4.091874782	4.29623998143
8473544	Derick Brassard 	Center	NYR,CBJ	458745	248.848636525	233.853592838	3871	3870	1893	1912	1423	1053	832	90	89.5259222742	96.0534757972
8470162	Matt Stajan 	Center	CGY,TOR	478839	264.846366473	263.897836671	4729	4558	1860	2487	2052	829	603	71	69.260819505	68.9637483042
8473546	Michael Grabner 	Right Wing	NYI,VAN,TOR	247362	157.934962331	163.802306673	2501	2440	971	1343	1228	802	625	72	61.7985568075	66.0769679248
8470383	Chris Minard 	Left Wing	EDM,PIT	17707	8.85677671898	11.1171567971	152	194	69	104	74	58	46	2	4.18437542114	4.25032617338
8471490	Adam Cracknell 	Right Wing	CBJ,STL,VAN	42466	23.4063003836	26.7104835305	419	448	182	227	165	110	76	6	7.76006438024	7.31337618455
8458561	Yanic Perreault 	Center	CHI	34280	14.3377921805	16.265395117	270	287	132	150	125	63	53	7	4.21819114126	4.99402894638
8469462	Tuomo Ruutu 	Right Wing,Center	N.J,CAR,CHI	492085	275.974419082	273.03889302	4581	4454	1949	2375	1784	1224	856	93	96.629097159	91.901417613
8469464	Fredrik Sjostrom 	Left Wing,Right Wing	TOR,CGY,NYR,PHX	164730	86.6639707107	97.1433411175	1597	1710	623	881	698	391	293	17	28.0318883033	27.674711816
8469465	Dan Hamhuis 	Defense	VAN,NSH	671533	372.958692216	373.089771701	6386	6091	2568	3397	2965	1103	768	26	34.1336546401	33.9157983679
8469466	Ales Hemsky 	Right Wing	DAL,EDM,OTT	476287	239.780962625	244.378060133	4125	4181	1882	2397	1827	1205	927	95	81.7317174543	88.9351677494
8475176	Ryan Ellis 	Defense	NSH	200194	110.972113681	94.8031985052	1815	1678	865	759	725	381	289	19	13.9114097254	15.406469088
8471498	Jannik Hansen 	Right Wing	VAN	360280	202.656287504	215.567348238	3569	3558	1334	1983	1704	860	617	63	53.9873723891	52.1087730033
8467412	Alexei Ponikarovsky 	Left Wing	WPG,N.J,CAR,L.A,TOR,PIT	354393	210.179609619	171.346910682	3716	2977	1510	1980	1358	1094	758	79	81.3490647003	77.224939785
8467416	Josef Vasicek 	Center	NYI	70299	41.7138920324	38.0019971533	689	651	237	339	286	169	116	13	12.9826079337	13.4532030858
8475174	Jared Cowen 	Defense	OTT	209110	123.044131932	137.532907641	2208	2285	961	1087	896	223	164	12	6.503371411	6.9106652569
8468123	Noah Clarke 	Left Wing	N.J	639	0.0790214315057	0.682451514527	2	8	1	4	0	2	2	0	0.0790214315057	0.116024840623
8468121	Darren Haydar 	Right Wing	COL,ATL	11606	4.99455090426	4.62127951067	94	90	40	48	33	14	13	1	0.776334236376	1.06075371988
8475869	Brandon Davidson 	Defense	EDM	9919	5.61614710931	7.08356789313	96	104	47	45	51	14	7	1	0.445600247942	0.44634184055
8470708	Guillaume Desbiens 	Right Wing	CGY,VAN	10125	4.33720148541	5.49309443682	76	105	29	55	28	14	6	0	0.781276501715	0.688914652914
8475171	Oliver Ekman-Larsson 	Defense	ARI,PHX	427962	210.118403023	215.38845536	3647	3683	1544	2108	1690	950	635	47	38.4310460323	37.1774501605
8467899	Martin Havlat 	Right Wing	N.J,S.J,MIN,CHI	439519	230.214955289	213.282587191	3915	3706	1600	1923	1554	1234	958	95	90.8073604973	96.9228420109
8477215	Danny DeKeyser 	Defense	DET	175728	93.6368440697	86.1155221211	1577	1472	826	950	750	255	166	5	6.97861767653	6.70381396823
8467896	Steve McCarthy 	Defense	ATL	49410	22.3488477468	30.9093544837	394	551	167	234	226	55	40	1	2.5476258751	2.50934166275
8450725	Mark Recchi 	Right Wing	BOS,T.B,PIT,ATL	306496	133.866240448	141.550269756	2461	2615	1087	1445	1172	606	479	59	51.5908368547	56.4038505964
8474177	Jon Kalinski 	Left Wing	PHI	9585	3.57606684323	4.54540934879	77	85	46	39	28	18	16	1	1.51086660754	1.71435913257
8470705	Corey Locke 	Center	OTT,NYR,MTL	4245	1.66335744224	2.87414376438	26	57	29	19	6	12	9	0	0.749427036382	0.813359228894
8470704	Jamie Tardif 	Right Wing	BOS	591	0.103982193395	0.298514183611	3	4	3	3	3	1	1	0	0.0182557869703	0.026226690039
8474668	Dale Weise 	Right Wing	MTL,VAN,NYR	143027	75.4588656276	91.5885875495	1293	1572	536	806	796	289	215	21	22.5722217988	21.8705496378
8474707	Philip Larsen 	Defense	EDM,DAL	122642	61.4080945961	70.0288939048	1059	1249	522	579	524	188	130	6	6.56847474258	6.61710828356
8477501	Valeri Nichushkin 	Right Wing	DAL	77509	52.3064259188	45.942626209	810	764	357	405	297	181	128	13	15.7423987715	15.0780035891
8474660	David Warsofsky 	Defense	BOS	9742	4.91752434988	4.62635303661	100	80	58	47	33	18	15	1	0.385495929047	0.478404201567
8474661	Michal Jordan 	Defense	CAR	39381	21.6332080364	20.4680358339	374	348	215	187	139	51	42	2	2.012851445	2.41867946088
8474662	Johan Motin 	Defense	EDM	784	0.2512239106	1.02164427564	4	16	2	3	4	0	0	0	0	0
8476356	Tobias Rieder 	Center	ARI	67507	35.2236971157	38.9375899369	651	688	327	379	285	231	170	8	16.5522962743	16.4685397344
8474666	David Ullstrom 	Left Wing	NYI	30395	17.2844965542	17.807474263	280	288	127	157	137	89	66	6	7.34298012126	7.44428377971
8469997	Mark Hartigan 	Center	DET	9770	4.87813259941	4.953599751	103	80	59	68	27	23	18	3	1.3312429022	1.40853133425
8466309	Mike Mottau 	Defense	FLA,NYI,BOS,N.J	316049	163.930127696	162.805191324	2861	2903	1161	1596	1202	301	217	6	9.38514249958	9.75108373165
8475395	Matthew Konan 	Defense	PHI	1855	1.23179605696	1.1366565004	21	26	9	12	11	4	4	0	0.0754359355196	0.107414379716
8466304	Ladislav Nagy 	Left Wing	L.A	31377	15.9151543509	16.0631102212	282	275	127	144	100	99	70	8	7.81336467899	7.60390519723
8477213	Tim Schaller 	Center	BUF	11147	4.98577034846	7.55797511153	81	129	31	70	80	21	18	1	1.48414202128	1.63696302846
8466300	Ben Guite 	Right Wing	NSH,COL	82596	40.105115246	46.7547158264	729	818	299	462	458	195	144	13	13.0796432914	13.0944743576
8477505	Alexander Wennberg 	Center	CBJ	56413	27.1006420692	30.0989452293	481	530	226	265	258	89	69	2	7.18616606388	7.70508125424
8467096	Dan Boyle 	Defense	NYR,S.J,T.B	724055	396.297260717	328.160236133	6743	5783	2908	3154	2469	1535	1064	60	72.7722451286	73.4450363619
8471388	Patrick Kaleta 	Right Wing	BUF	183442	97.6440744819	100.773295192	1641	1870	735	1077	872	384	288	22	25.9307439011	27.1531089125
